qid,n_tables,oracle_cost,pt_regret_lin,is_trivial_oracle,t3_idx_0.01,t3_regret_0.01,t3_q_0.01,t3_idx_0.05,t3_regret_0.05,t3_q_0.05,t3_idx_0.1,t3_regret_0.1,t3_q_0.1,t3_idx_0.2,t3_regret_0.2,t3_q_0.2
1218,5,85474.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1219,4,3720551.0,1.9981067325493636,0,3,1.0,5.893237590789795,3,1.0,2.1777548789978027,0,1.0177669872642554,1.3467788696289062,0,1.0177669872642554,0.6397113800048828
1220,4,660847.0,1.0,1,3,1.0,5.893237590789795,3,1.0,2.1777548789978027,3,1.0,1.3467788696289062,3,1.0,0.6397113800048828
1221,3,15299.0,1.0060130718954248,0,2,1.8451633986928104,5.893237590789795,0,1.0060130718954248,2.1777548789978027,2,1.8451633986928104,1.3467788696289062,2,1.8451633986928104,0.6397113800048828
1222,5,9098116.0,1.0,1,3,1.0,5.893237590789795,3,1.0,2.1777548789978027,3,1.0,1.3467788696289062,3,1.0,0.6397113800048828
1223,5,146445978.0,1.0,1,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1224,4,1794561.0,1.3146600674705025,0,5,1.0000183888882077,5.893237590789795,5,1.0000183888882077,2.1777548789978027,5,1.0000183888882077,1.3467788696289062,5,1.0000183888882077,0.6397113800048828
1225,2,25986.0,1.0,1,0,74.41074383345519,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1226,5,86410.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1227,3,510537.0,1.0,1,2,1.011194073702643,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1228,3,184857.0,1.3511938893637279,0,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,1,1.2923000357030803,1.3467788696289062,1,1.2923000357030803,0.6397113800048828
1229,2,1482.0,49.75118004045853,0,0,49.75118004045853,5.893237590789795,0,49.75118004045853,2.1777548789978027,0,49.75118004045853,1.3467788696289062,0,49.75118004045853,0.6397113800048828
1230,4,1607057.0,1.0,1,4,1.0,5.893237590789795,4,1.0,2.1777548789978027,4,1.0,1.3467788696289062,4,1.0,0.6397113800048828
1231,5,2188246.0,1.5048840464536224,0,3,1.0,5.893237590789795,1,1.5048840464536224,2.1777548789978027,2,4.355160546318583,1.3467788696289062,2,4.355160546318583,0.6397113800048828
1232,3,4714.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1233,3,31827.0,1.1661115998491893,0,0,1.0,5.893237590789795,2,1.1661115998491893,2.1777548789978027,0,1.0,1.3467788696289062,2,1.1661115998491893,0.6397113800048828
1234,4,1057.0,4001.726843100189,0,5,4001.726843100189,5.893237590789795,5,4001.726843100189,2.1777548789978027,4,4063.5056710775048,1.3467788696289062,4,4063.5056710775048,0.6397113800048828
1235,2,439.0,1.0,1,0,9.595454545454546,5.893237590789795,1,1.0,2.1777548789978027,0,9.595454545454546,1.3467788696289062,1,1.0,0.6397113800048828
1236,3,18567.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1237,4,222128.0,1.0,1,4,1.0,5.893237590789795,4,1.0,2.1777548789978027,4,1.0,1.3467788696289062,4,1.0,0.6397113800048828
1238,2,4619.0,1.0,1,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1239,4,2680365.0,1.0,1,4,1.0,5.893237590789795,4,1.0,2.1777548789978027,4,1.0,1.3467788696289062,4,1.0,0.6397113800048828
1240,4,13762160.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1241,4,401.0,1.0,1,3,28.019900497512438,5.893237590789795,0,1.0,2.1777548789978027,2,14.676616915422885,1.3467788696289062,0,1.0,0.6397113800048828
1242,4,3060.0,65.83828814113035,0,3,65.83828814113035,5.893237590789795,3,65.83828814113035,2.1777548789978027,3,65.83828814113035,1.3467788696289062,3,65.83828814113035,0.6397113800048828
1243,4,56897.0,1.0,1,5,1.0,5.893237590789795,5,1.0,2.1777548789978027,5,1.0,1.3467788696289062,5,1.0,0.6397113800048828
1244,3,6683169.0,1.0043105292847556,0,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1245,4,36298.0,2.6783106972643873,0,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,4,1.042893743629301,1.3467788696289062,4,1.042893743629301,0.6397113800048828
1246,4,462269.0,1.0,1,5,1.0001946914141087,5.893237590789795,3,1.0,2.1777548789978027,5,1.0001946914141087,1.3467788696289062,3,1.0,0.6397113800048828
1247,2,19458.0,1.2722133717046098,0,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1248,2,96560.0,1.627168318472261,0,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1249,3,295799.0,1.0,1,1,1.3381676808654497,5.893237590789795,2,1.0,2.1777548789978027,1,1.3381676808654497,1.3467788696289062,2,1.0,0.6397113800048828
1250,2,1018.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1251,2,501588.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1252,2,25980.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1253,5,135290.0,1.0,1,2,1.7479211477481873,5.893237590789795,4,1.4112986081853192,2.1777548789978027,2,1.7479211477481873,1.3467788696289062,2,1.7479211477481873,0.6397113800048828
1254,3,95022.0,1.0,1,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1255,5,4801779.0,1.0213647855586887,0,3,1.0213801965104607,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1256,3,7330132.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1257,3,575301.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1258,3,288070.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1259,3,18923.0,1.0,1,2,1.9063094483195941,5.893237590789795,0,1.0,2.1777548789978027,2,1.9063094483195941,1.3467788696289062,0,1.0,0.6397113800048828
1260,2,1668.0,1.0,1,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1261,4,96779.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1262,2,6163.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1263,4,17876.0,1.0,1,3,1.0,5.893237590789795,3,1.0,2.1777548789978027,3,1.0,1.3467788696289062,3,1.0,0.6397113800048828
1264,5,3015687.0,1.0104045909258517,0,5,1.0,5.893237590789795,3,1.0104045909258517,2.1777548789978027,4,1.0046304524871272,1.3467788696289062,4,1.0046304524871272,0.6397113800048828
1265,2,28338.0,1.0,1,0,1.1351847277603302,5.893237590789795,0,1.1351847277603302,2.1777548789978027,0,1.1351847277603302,1.3467788696289062,0,1.1351847277603302,0.6397113800048828
1266,4,5431.0,1.1456185567010309,0,5,1.1456185567010309,5.893237590789795,5,1.1456185567010309,2.1777548789978027,5,1.1456185567010309,1.3467788696289062,5,1.1456185567010309,0.6397113800048828
1267,3,411742.0,1.0,1,2,1.0,5.893237590789795,2,1.0,2.1777548789978027,2,1.0,1.3467788696289062,2,1.0,0.6397113800048828
1268,4,41432409.0,1.0,1,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1269,4,207863.0,1.0,1,4,1.0,5.893237590789795,4,1.0,2.1777548789978027,4,1.0,1.3467788696289062,4,1.0,0.6397113800048828
1270,4,156036.0,1.0,1,1,1.2398213244294622,5.893237590789795,5,1.0,2.1777548789978027,1,1.2398213244294622,1.3467788696289062,1,1.2398213244294622,0.6397113800048828
1271,5,37923.0,1.0,1,2,2.780455648138382,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,2,2.780455648138382,0.6397113800048828
1272,4,695895.0,1.0,1,4,1.0,5.893237590789795,4,1.0,2.1777548789978027,4,1.0,1.3467788696289062,4,1.0,0.6397113800048828
1273,2,275758.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1274,4,2769108.0,1.0,1,1,1.0,5.893237590789795,1,1.0,2.1777548789978027,1,1.0,1.3467788696289062,1,1.0,0.6397113800048828
1275,2,17160.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
1276,5,59560.0,1.4674871140511407,0,5,3.338963415657897,5.893237590789795,0,1.2949245311529356,2.1777548789978027,5,3.338963415657897,1.3467788696289062,5,3.338963415657897,0.6397113800048828
1277,5,15329218.0,1.0000240064415544,1,4,1.0000240064415544,5.893237590789795,0,1.0942967805470063,2.1777548789978027,4,1.0000240064415544,1.3467788696289062,4,1.0000240064415544,0.6397113800048828
1278,3,70630.0,1.0,1,3,1.0,5.893237590789795,3,1.0,2.1777548789978027,3,1.0,1.3467788696289062,3,1.0,0.6397113800048828
1279,2,483505.0,1.0,1,0,1.0,5.893237590789795,0,1.0,2.1777548789978027,0,1.0,1.3467788696289062,0,1.0,0.6397113800048828
